Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T060_001,SE_T060_002,SE_T060_003,SE_T060_004,SE_T060_005,SE_T060_006,SE_T060_007,SE_T060_008,SE_T060_009,SE_T060_010,SE_T061_001,SE_T062_001,SE_T068_001,SE_T069_001,SE_T069_002,SE_T069_003,SE_T069_004,SE_T069_005,SE_T069_006,SE_T069_007,SE_T069_008,SE_T069_009,SE_T069_010,SE_T070_001,SE_T071_001,SE_T093_001,SE_T171_001,SE_T171_002,SE_T171_003,SE_T171_004,SE_T171_005,SE_T171_006,SE_T171_007,SE_T171_008,SE_T171_009,SE_T171_010,SE_T171_011
"4615100","32000US4615100","Brookings, SD Micro Area; South Dakota","Brookings, South Dakota","sd","320","00","ACSSF","0004748",,,,,"46",,,,,,,,,,,,,,"15100",,,,,,,,,,,,,,,,,,,,,,,,,,,,33435,42.20492,792.206246515428,33435,31025,492,370,938,10,210,390,33435,32608,30455,470,368,931,10,8,366,827,570,22,2,7,0,202,24,12361,615,873,659,589,682,570,578,675,680,1101,1195,1676,1178,553,382,355,52086,52086,53238,47764,15208,34625,,45870,58409,31389,53615,68772.0896367608,68772.0896367608,69981.2333819367,39206.106870229,16281.9672131148,55413.0177514793,,44015.7142857143,61181.3725490196,41256.0747663551,70345.0204046193,74756,87935.1704545455,850091800,850091800,815911200,5136000,993200,18729600,,3081100,6240500,8828800,810163600,619063600,220777600,13826,12361,26,637,2124,1560,1325,1951,997,947,462,2332
"4626700","32000US4626700","Huron, SD Micro Area; South Dakota","Huron, South Dakota","sd","320","00","ACSSF","0004749",,,,,"46",,,,,,,,,,,,,,"26700",,,,,,,,,,,,,,,,,,,,,,,,,,,,18155,14.4235,1258.7095971101,18155,15780,51,256,1501,5,372,190,18155,16524,14586,50,256,1501,5,0,126,1631,1194,1,0,0,0,372,64,7513,411,489,489,453,576,397,333,317,371,789,926,944,489,243,165,121,48423,48423,50114,,7993,28616,,,,26811,52264,59049.7005191002,59049.7005191002,60581.0973858087,0,12350.6024096386,35208.4033613445,,76131.3432835821,0,36163.133640553,62244.5923460898,62053,72196.7994774657,443640400,443640400,421765600,,1025100,12569400,,5100800,,15694800,411499000,331599900,108290900,8376,7513,9,87,687,614,443,1282,1001,873,609,1908
"4633580","32000US4633580","Mitchell, SD Micro Area; South Dakota","Mitchell, South Dakota","sd","320","00","ACSSF","0004750",,,,,"46",,,,,,,,,,,,,,"33580",,,,,,,,,,,,,,,,,,,,,,,,,,,,23214,26.68067,870.068265953356,23214,21676,253,744,0,12,233,296,23214,22721,21378,253,732,0,12,54,292,493,298,0,12,0,0,179,4,9685,589,430,574,729,396,775,422,546,426,968,1080,1113,755,464,221,197,49548,49548,51051,35167,31584,,,,37823,,51735,62411.3784202375,62411.3784202375,62885.0939094561,37024.1935483871,48162.2549019608,,0,80327.8260869565,39981.1111111111,61587.5,63315.8700440529,63402,74591.7355371901,604454200,604454200,579234600,2295500,9825100,,,9237700,3598300,11824800,574908100,451280000,146562900,10313,9685,36,188,1087,1068,591,1790,874,783,645,2623
"4638180","32000US4638180","Pierre, SD Micro Area; South Dakota","Pierre, South Dakota","sd","320","00","ACSSF","0004751",,,,,"46",,,,,,,,,,,,,,"38180",,,,,,,,,,,,,,,,,,,,,,,,,,,,21938,10.03572,2185.99215131499,21938,18717,84,2265,70,0,141,661,21938,21345,18507,84,2096,70,0,61,527,593,210,0,169,0,0,80,134,9151,478,307,367,394,513,439,417,476,452,789,1156,1223,889,479,493,279,59206,59206,62933,,34479,,,,27679,55795,62947,74821.1015189597,74821.1015189597,78747.5415762834,0,41056.5723793677,0,,0,35104.8,85567.5213675214,78545.0825643516,81672,94994.8689756276,684687900,684687900,653447100,,24675000,,,,4388100,10011400,646897300,518387000,160207000,10122,9151,50,227,1142,1324,890,2049,964,1024,280,1201
"4639660","32000US4639660","Rapid City, SD Metro Area; South Dakota","Rapid City, South Dakota","sd","320","00","ACSSF","0004752",,,,,"46",,,,,,,,,,,,,,"39660",,,,,,,,,,,,,,,,,,,,,,,,,,,,142585,22.82259,6247.53715924553,142585,121332,1888,10356,1535,62,954,6458,142585,136102,117862,1740,9286,1535,62,72,5545,6483,3470,148,1070,0,0,882,913,56730,3645,2584,2680,3002,2899,3306,3157,3148,3012,5066,6265,7861,4193,2184,1874,1854,51486,51486,53399,42670,21070,41688,41591,26151,47209,41263,53658,67467.3999647453,67467.3999647453,70065.9104699642,59398.8109393579,35191.7984553145,44437.6146788991,53150,44816.2576687117,51132.9561527581,52197.0379146919,70308.1076769691,64452,80531.6955317878,3827425600,3827425600,3579597300,49954400,95686500,14531100,744100,14610100,72302000,88108600,3525951600,2966626600,797393900,63044,56730,384,2088,10459,7498,7330,12010,4618,5977,1998,4368
"4643580","32000US4643580","Sioux City, IA-NE-SD Metro Area (part); South Dakota","Sioux City, South Dakota","sd","320","00","ACSSF","0004753",,,,,"46",,,,,,,,,,,,,,"43580",,,,,,,,,,,,,,,,,,,,,,,,,,,,14842,32.22726,460.54183417066,14842,13995,99,102,181,0,126,339,14842,14411,13794,99,63,181,0,0,274,431,201,0,39,0,0,126,65,6037,195,244,149,291,225,449,287,366,166,469,632,893,617,241,252,561,63890,63890,63773,,,250001,,,,33438,64159,86268.3452045718,86268.3452045718,84574.0321217244,0,44705,309572.093023256,,76677.7777777778,147234.375,52732.1100917431,85145.5700549451,82685,104276.504002066,520802000,520802000,500255400,,894100,13311600,,1380200,4711500,5747800,495887800,403862900,114045800,6683,6037,34,190,1557,980,401,874,388,304,302,1007
"4643620","32000US4643620","Sioux Falls, SD Metro Area; South Dakota","Sioux Falls, South Dakota","sd","320","00","ACSSF","0004754",,,,,"46",,,,,,,,,,,,,,"43620",,,,,,,,,,,,,,,,,,,,,,,,,,,,247315,96.01905,2575.68684333673,247315,219144,8717,5115,4106,72,4204,5957,247315,237562,214303,8577,4854,4098,52,393,5285,9753,4841,140,261,8,20,3811,672,95480,4525,3824,3571,4123,5146,4940,4955,4812,4469,7589,11090,14899,8879,4488,4223,3947,59621,59621,61906,31488,20819,66163,,42282,36006,47147,62045,75720.4472140763,75720.4472140763,77829.1335372069,39620.9813255218,40219.1964285714,95556.1710398445,0,43853.0973451327,49077.3946360153,57335.5081555834,77957.5188617494,74891,90560.6351953338,7229788300,7229788300,6871534200,108204900,54054600,98327300,,44598600,51236800,137089200,6788618700,5651527000,1481144400,101608,95480,943,4681,20368,15303,10028,14130,6782,8126,4439,10680
"4643940","32000US4643940","Spearfish, SD Micro Area; South Dakota","Spearfish, South Dakota","sd","320","00","ACSSF","0004755",,,,,"46",,,,,,,,,,,,,,"43940",,,,,,,,,,,,,,,,,,,,,,,,,,,,24859,31.07238,800.03518780782,24859,23165,259,694,255,11,130,345,24859,24083,22680,238,641,255,11,24,234,776,485,21,53,0,0,106,111,10750,587,504,756,697,645,706,499,737,464,983,1022,1477,771,375,284,243,48220,48220,49102,,20893,,,28790,,,49037,61440.288372093,61440.288372093,62110.1841085271,,57876.5432098765,40960.4938271605,0,35191.3043478261,34928.5714285714,89859.0361445783,61216.512588513,65000,77481.9719597684,660483100,660483100,640977100,,9376000,3317800,,3237600,2934000,22374900,622449500,508436700,146102400,13355,10750,91,360,2156,1491,1625,1566,668,553,304,1936
"4646820","32000US4646820","Vermillion, SD Micro Area; South Dakota","Vermillion, South Dakota","sd","320","00","ACSSF","0004756",,,,,"46",,,,,,,,,,,,,,"46820",,,,,,,,,,,,,,,,,,,,,,,,,,,,14029,34.03569,412.18503869516,14029,12676,214,421,282,0,54,382,14029,13662,12423,214,421,282,0,0,322,367,253,0,0,0,0,54,60,5317,624,534,323,346,346,300,279,313,178,423,333,491,235,180,253,159,38399,38399,40532,,,27857,,,35833,16250,41042,59251.119052097,59251.119052097,62171.0693109794,21162.7118644068,15086.1788617886,33238.5135135135,,0,37569.696969697,47575.5813953488,62338.3403361345,59621,85649.0042951972,315038200,315038200,304078700,1248600,1855600,4919300,,,2479600,8183000,296730500,219347100,94466800,5787,5317,0,186,783,634,480,983,519,366,189,1177
"4647980","32000US4647980","Watertown, SD Micro Area; South Dakota","Watertown, South Dakota","sd","320","00","ACSSF","0004757",,,,,"46",,,,,,,,,,,,,,"47980",,,,,,,,,,,,,,,,,,,,,,,,,,,,27886,23.3214,1195.72599100845,27886,26378,78,592,193,10,88,547,27886,27310,25979,69,547,193,0,44,478,576,399,9,45,0,10,44,69,11857,703,645,613,474,605,778,623,743,728,927,1385,1943,807,294,282,307,50133,50133,51503,31250,,,,,39492,51402,51373,64186.7335751033,64186.7335751033,65466.0093730657,29741.6666666667,45919.8952879581,0,,19276.2711864407,41112.7272727273,65032.1428571429,65370.8883339279,69515,78917.715392062,761062100,761062100,740355100,1427600,8770700,,,1137300,9044800,9104500,732938400,570654000,178173000,12722,11857,90,261,1513,1829,1535,2053,722,1187,489,2178
"4649460","32000US4649460","Yankton, SD Micro Area; South Dakota","Yankton, South Dakota","sd","320","00","ACSSF","0004758",,,,,"46",,,,,,,,,,,,,,"49460",,,,,,,,,,,,,,,,,,,,,,,,,,,,22649,43.45853,521.163557514552,22649,20971,459,546,154,20,93,406,22649,21858,20348,442,537,154,20,0,357,791,623,17,9,0,0,93,49,9035,760,526,457,609,546,389,484,408,458,719,960,1124,609,287,348,351,48723,48723,48999,55404,,,,,,36346,49298,67430.4261206419,67430.4261206419,67830.5686387134,54611.6504854369,24874.5762711864,180313.157894737,0,0,45411.1111111111,41114.0845070423,68220.8090463978,65324,81609.2752600952,609233900,609233900,590465100,5625000,2935200,6851900,,,2043500,5838200,585198100,462806200,140087400,9787,9035,0,177,962,1504,908,1062,1034,862,638,1888
"4711940","32000US4711940","Athens, TN Micro Area; Tennessee","Athens, Tennessee","tn","320","00","ACSSF","0009384",,,,,"47",,,,,,,,,,,,,,"11940",,,,,,,,,,,,,,,,,,,,,,,,,,,,52606,122.304,430.124890153931,52606,48845,1978,108,284,29,272,1090,52606,50734,47245,1978,108,284,29,0,1090,1872,1600,0,0,0,0,272,0,20016,2346,1642,1398,1444,1277,1138,1040,1115,885,1814,1754,1942,955,595,479,192,38661,38661,38881,29188,,96000,,26050,46413,25064,39237,50591.371902478,50591.371902478,50466.2639701969,40396.8229954614,42539.5833333333,79801.3888888889,0,43598.9473684211,74188.0116959064,41643.6426116838,50711.1675681582,49571,58090.2430016988,1012636900,1012636900,948261100,26702300,2041900,5745700,,4141900,25372300,24236600,928166500,786483800,217767300,23268,20016,45,516,2274,4307,2902,3784,2091,1369,1121,1607
"4715140","32000US4715140","Brownsville, TN Micro Area; Tennessee","Brownsville, Tennessee","tn","320","00","ACSSF","0009385",,,,,"47",,,,,,,,,,,,,,"15140",,,,,,,,,,,,,,,,,,,,,,,,,,,,18129,34.006,533.111745691486,18129,8343,9080,21,13,21,454,197,18129,17363,8097,9067,21,13,21,8,136,766,246,13,0,0,0,446,61,7056,1070,578,421,555,424,468,438,391,333,562,555,667,279,124,69,122,35094,35094,45711,26155,,,,61071,,36823,47022,48062.4007936508,48062.4007936508,58716.3289630513,34649.0390050876,0,,,187742.708333333,22142.2222222222,90620.5761316872,59679.5629424438,44990,60622.967800045,339128300,339128300,197052000,122588300,,,,18023300,996400,22020800,193898900,269226600,67522700,8390,7056,19,144,623,1383,746,1797,925,538,351,530
"4716860","32000US4716860","Chattanooga, TN-GA Metro Area (part); Tennessee","Chattanooga, Tennessee","tn","320","00","ACSSF","0009386",,,,,"47",,,,,,,,,,,,,,"16860",,,,,,,,,,,,,,,,,,,,,,,,,,,,394378,301.8704,1306.44818431591,394378,304297,70055,611,7053,134,2966,9262,394378,375595,290052,69190,596,6898,103,274,8482,18783,14245,865,15,155,31,2692,780,154077,11536,9647,9486,8893,8522,8044,8271,7600,6639,12940,14486,17743,11608,7061,5799,5802,48667,48667,53544,29468,30750,71390,116125,50536,36211,36795,54321,68049.8841488347,68049.8841488347,73949.0857807358,41677.404725331,51168.5823754789,96190.1093675701,117345.714285714,58144.4094488189,49920.8979591837,51072.5363128492,74666.1729213407,63151,82621.7290687686,10484922000,10484922000,8966400600,1139543600,13355000,202287800,4107100,36921700,122306200,228549600,8786117900,8175833200,2204465600,174324,154077,692,4223,21923,22360,20936,26460,18701,17410,9341,12031
"4717300","32000US4717300","Clarksville, TN-KY Metro Area (part); Tennessee","Clarksville, Tennessee","tn","320","00","ACSSF","0009387",,,,,"47",,,,,,,,,,,,,,"17300",,,,,,,,,,,,,,,,,,,,,,,,,,,,189709,189.9926,998.507125129537,189709,135815,36664,1122,4240,806,3027,8035,189709,171708,123496,35189,945,4045,765,366,6902,18001,12319,1475,177,195,41,2661,1133,67090,4961,2547,2720,3558,3604,3835,3805,3928,3118,6285,9250,9121,4547,2416,2100,1295,51528,51528,54791,42012,46944,46566,85661,47457,46691,51445,55260,62737.5063347742,62737.5063347742,66933.9962950146,49569.0225332616,59264.4268774704,58370.3356752537,77957.1428571429,50469.6088264794,53332.6395939086,56523.177604072,67702.1597698606,59255,69270.1658142221,4209059300,4209059300,3287998700,644546000,29987800,74772400,16371000,50318200,105065300,310934000,3059460600,3358771800,789285400,76771,67090,1078,5013,16578,14970,8578,8652,5989,3070,1291,1871
"4717420","32000US4717420","Cleveland, TN Metro Area; Tennessee","Cleveland, Tennessee","tn","320","00","ACSSF","0009388",,,,,"47",,,,,,,,,,,,,,"17420",,,,,,,,,,,,,,,,,,,,,,,,,,,,119557,156.6034,763.43808851624,119557,110628,4978,232,1029,7,706,1977,119557,113528,105312,4907,215,1023,7,258,1806,6029,5316,71,17,6,0,448,171,45944,3741,3017,3191,3039,3028,2493,2416,2872,2120,3770,4475,5334,3071,1270,1092,1015,43293,43293,43863,32665,57978,61476,,42063,25815,28108,44659,60756.7821695978,60756.7821695978,61482.4012397077,44380.2766085388,84633.5483870968,81878.4946236559,,63190.9677419355,29814.0350877193,37858.556316117,62402.5347662701,52412,70245.5510204082,2791409600,2791409600,2658253100,73804400,13118200,22844100,,9794600,13595200,60838700,2607115500,2237320800,514394100,50934,45944,345,1445,7465,8229,7398,9016,5168,3057,1304,2517
"4718260","32000US4718260","Cookeville, TN Micro Area; Tennessee","Cookeville, Tennessee","tn","320","00","ACSSF","0009389",,,,,"47",,,,,,,,,,,,,,"18260",,,,,,,,,,,,,,,,,,,,,,,,,,,,108268,94.73045,1142.90602736383,108268,103219,1965,151,929,38,188,1778,108268,103446,98887,1951,151,885,38,59,1475,4822,4332,14,0,44,0,129,303,43503,5667,3759,3452,3123,2693,2764,2163,1933,1740,3483,4160,3671,2187,927,927,854,35567,35567,35870,16761,,44085,,43077,26085,40313,35804,52312.6428062432,52312.6428062432,52888.9812939354,31144.2379182156,14234.1176470588,57032.5396825397,0,35941.0714285714,36482.3232323232,122205.274043433,51244.4909378421,47512,63009.0667799129,2275756900,2275756900,2219486100,16755600,1209900,14372200,,2012700,21670500,118172500,2106404800,1780447200,467570300,49030,43503,228,1469,7749,9182,6728,7793,4594,2609,1119,2032
"4718900","32000US4718900","Crossville, TN Micro Area; Tennessee","Crossville, Tennessee","tn","320","00","ACSSF","0009390",,,,,"47",,,,,,,,,,,,,,"18900",,,,,,,,,,,,,,,,,,,,,,,,,,,,57895,85.01151,681.025376179349,57895,56145,316,263,190,0,151,830,57895,56315,54911,316,210,190,0,0,688,1580,1234,0,53,0,0,151,142,24500,1882,1606,1820,1923,1456,1802,1720,1740,1135,2105,2291,2453,1101,640,474,352,40123,40123,40087,,49167,113950,,35682,,36989,40085,52057.2693877551,52057.2693877551,51899.8746867168,85528.3018867925,44560.3448275862,119473.333333333,,29241.935483871,48994.4881889764,69918.4126984127,51620.0936353284,46741,60027.7267676472,1275403100,1275403100,1242483000,4533000,5169000,8960500,,1813000,12444600,22024300,1223860800,1026414100,231577800,28650,24500,86,930,5941,6197,4064,3523,1890,899,372,598
"4719420","32000US4719420","Dayton, TN Micro Area; Tennessee","Dayton, Tennessee","tn","320","00","ACSSF","0009391",,,,,"47",,,,,,,,,,,,,,"19420",,,,,,,,,,,,,,,,,,,,,,,,,,,,32461,,,32461,30807,773,85,57,0,152,587,32461,31024,29609,768,51,57,0,6,533,1437,1198,5,34,0,0,146,54,12408,1122,1166,804,854,1087,729,640,546,602,1031,1007,1107,838,444,193,238,38355,38355,38631,40208,2499,,,59531,26722,27585,39117,52900.6447453256,52900.6447453256,53225.7241205608,42784.8360655738,0,0,,52024,48414.358974359,34905.8823529412,53701.5569892473,49855,60859.1547633101,656391200,656391200,633971600,10439500,,,,1300600,9440800,11274600,624280600,515537900,130186200,14415,12408,13,303,2109,2115,2333,2778,959,822,497,479
"4720540","32000US4720540","Dyersburg, TN Micro Area; Tennessee","Dyersburg, Tennessee","tn","320","00","ACSSF","0009392",,,,,"47",,,,,,,,,,,,,,"20540",,,,,,,,,,,,,,,,,,,,,,,,,,,,37970,74.11284,512.32687101253,37970,31305,5130,131,230,50,253,871,37970,36787,30522,5130,131,230,50,7,717,1183,783,0,0,0,0,246,154,15036,1468,954,1104,844,1084,919,695,717,812,970,1705,1694,866,355,500,349,42833,42833,45081,32361,,27070,,39089,33696,42578,45011,60345.9364192604,60345.9364192604,63233.3984222448,41416.367367881,,76824,,48030.1587301587,56684.9315068493,51397.7186311787,63378.2470877249,52396,70892.1574152343,907361500,907361500,809577200,80720500,,5761800,,3025900,8276000,13517600,799770100,754788800,140540400,16784,15036,25,193,1826,2533,1940,2847,2051,1457,1118,1046
"4724620","32000US4724620","Greeneville, TN Micro Area; Tennessee","Greeneville, Tennessee","tn","320","00","ACSSF","0009393",,,,,"47",,,,,,,,,,,,,,"24620",,,,,,,,,,,,,,,,,,,,,,,,,,,,68502,110.1026,622.164921227434,68502,65100,1569,182,223,0,415,1013,68502,66677,64027,1453,181,223,0,0,793,1825,1073,116,1,0,0,415,220,27461,2542,2009,2247,2242,1852,2146,1903,1493,1191,2241,2308,2633,1251,505,521,377,36711,36711,37235,25577,,,,14609,28319,19643,37262,51400.1165288955,51400.1165288955,52265.8858699765,28300.1805054152,0,50179.1208791209,,19622.6277372263,30338.0487804878,35945.4545454545,52343.7880004589,45647,58260.9756097561,1411498600,1411498600,1381178300,15678300,,4566300,,2688300,6219300,18188400,1368842400,1060582800,336596400,32149,27461,31,511,4588,5199,3927,4199,3406,2521,937,2142
"4727180","32000US4727180","Jackson, TN Metro Area; Tennessee","Jackson, Tennessee","tn","320","00","ACSSF","0009394",,,,,"47",,,,,,,,,,,,,,"27180",,,,,,,,,,,,,,,,,,,,,,,,,,,,130041,154.2867,842.852769974224,130041,85208,40175,113,1264,0,1361,1920,130041,124665,81555,40005,68,1264,0,98,1675,5376,3653,170,45,0,0,1263,245,48636,4792,3485,3087,2826,2863,2933,2616,2497,2063,4221,4559,5812,3080,1311,1276,1215,43155,43155,51197,30968,103406,70069,,20790,46719,26468,51858,58339.1479562464,58339.1479562464,65839.9264504756,41386.9663382594,91347.0588235294,88740.9893992933,,23562.2418879056,63918.2432432432,39969.7947214076,66533.5346770155,54537,69196.5437997037,2837382800,2837382800,2166331100,604911900,4658700,25113700,,7987600,28379700,54518800,2125879500,2288398900,522568100,56065,48636,79,856,7985,10575,7480,8183,5233,3941,1797,2507
"4727740","32000US4727740","Johnson City, TN Metro Area; Tennessee","Johnson City, Tennessee","tn","320","00","ACSSF","0009395",,,,,"47",,,,,,,,,,,,,,"27740",,,,,,,,,,,,,,,,,,,,,,,,,,,,200696,235.0531,853.832749804246,200696,188171,5864,643,2118,13,723,3164,200696,194983,183625,5736,553,2099,13,16,2941,5713,4546,128,90,19,0,707,223,83809,7931,6733,6293,6056,5455,4858,4258,4718,3973,7191,8136,7702,4579,2061,1940,1925,40311,40311,40642,23533,41809,49516,,51333,27021,31986,40827,56526.2668687134,56526.2668687134,56430.0659081796,37630.3643724696,54235.7142857143,113527.615571776,,44712.1212121212,57032.9472329472,60549.3060628196,56441.6664547789,51137,67771.3128705834,4737409900,4737409900,4503570700,74357600,15945300,93319700,,5902000,44314600,82892000,4439588600,3623257700,1069267600,95518,83809,179,2326,13361,15131,11407,12574,9364,7140,4642,7685
"4728700","32000US4728700","Kingsport-Bristol-Bristol, TN-VA Metro Area (part); Tennessee","Kingsport-Bristol-Bristol, Tennessee","tn","320","00","ACSSF","0009396",,,,,"47",,,,,,,,,,,,,,"28700",,,,,,,,,,,,,,,,,,,,,,,,,,,,213211,236.8121,900.338083419692,213211,202797,3686,386,1086,80,1358,3818,213211,209783,200970,3613,377,1086,58,74,3605,3428,1827,73,9,0,22,1284,213,88897,7883,6191,5966,6629,6219,6140,5278,4606,3700,7784,8301,8630,4861,2504,2329,1876,40131,40131,40389,31639,41019,46765,,31270,27170,31332,40398,55871.0316433625,55871.0316433625,56040.1845070094,57459.1176470588,47422.8813559322,80216.9540229885,0,37880.4964539007,37456.5675934803,46094.2701227831,56051.2527833119,51290,67000.6804452589,4966767100,4966767100,4804997500,78144400,5595900,27915500,,10682300,39067200,33787100,4782853400,3948484100,976479600,100992,88897,172,1346,10123,14044,12877,15824,11254,10259,6197,6801
"4728940","32000US4728940","Knoxville, TN Metro Area; Tennessee","Knoxville, Tennessee","tn","320","00","ACSSF","0009397",,,,,"47",,,,,,,,,,,,,,"28940",,,,,,,,,,,,,,,,,,,,,,,,,,,,857111,461.5946,1856.84796686317,857111,770692,49747,2391,12053,320,5872,16036,857111,827639,748538,49252,1872,12041,296,1124,14516,29472,22154,495,519,12,24,4748,1520,342226,28265,21139,19857,21918,19572,19956,17271,16294,14333,27825,34662,39783,22813,13243,13226,12069,47357,47357,49359,28330,38438,61312,,32994,27967,35925,49619,65785.6805152151,65785.6805152151,67562.9507584778,39507.3152672886,72679.2207792208,85658.8235294118,29184.8837209302,46351.6239316239,49587.2254059217,52001.253164557,67813.6344546087,60696,79489.480078292,22513570300,22513570300,20995457200,800378700,72751900,350944200,5019800,81347100,207671300,410809900,20667697000,17666139500,4629723600,387109,342226,1649,8824,57885,62054,50248,55966,35090,31126,19235,20149
"4729980","32000US4729980","Lawrenceburg, TN Micro Area; Tennessee","Lawrenceburg, Tennessee","tn","320","00","ACSSF","0009398",,,,,"47",,,,,,,,,,,,,,"29980",,,,,,,,,,,,,,,,,,,,,,,,,,,,42406,68.71503,617.128468548889,42406,40354,782,129,205,6,397,533,42406,41599,39933,782,129,205,6,51,493,807,421,0,0,0,0,346,40,16106,1426,1214,1061,1359,1003,867,1029,850,968,1417,1616,1703,848,315,227,203,40457,40457,40782,21674,9850,,,,63583,52647,40742,51383.6458462685,51383.6458462685,51127.679554433,26727.5,18522.8070175439,200403.614457831,0,0,55393.4426229508,56318.3823529412,51157.8515090281,47958,59768.2632637007,827585000,827585000,789462500,8552800,1055800,16633500,,,10137000,7659300,784812600,683808700,133013800,18149,16106,84,358,2445,3315,2148,2694,1983,1295,650,1134
